order_detail_id,order_id,product_id,quantity,subtotal
111332,738447,85724,4,30.6
708294,738447,74528,5,674.1
543031,738447,90475,2,18.6
558038,738447,9617,5,92.15
494226,708489,48410,3,8.79
603748,708489,62414,2,84.62
753723,708489,43313,1,21.96
110284,708489,94098,2,11.82
471150,580859,60016,4,37.28
491469,580859,87327,2,334.48
330308,108002,96317,2,24.56
408283,108002,87327,5,836.2
563104,639989,94885,3,48.42
92108,639989,48410,2,5.86
933159,639989,10743,4,67.68
916570,639989,87327,4,668.96
121134,639989,94885,4,64.56
829456,639989,64132,2,384.14
231059,639989,90475,3,27.9
545440,639989,94885,2,32.28
719626,639989,21487,1,14.77
394817,639989,45871,3,36.51
575910,602059,20181,2,43.86
84389,829172,565,5,5306.35
957856,829172,28453,2,4.12
723157,829172,48410,3,8.79
474073,829172,48410,2,5.86
361054,829172,85663,5,41.85
958856,829172,60016,4,37.28
102712,829172,12020,5,155.3
11574,829172,45871,4,48.68
99075,829172,74528,3,404.46
979117,829172,94885,2,32.28
264520,841162,78864,3,496.74
862433,841162,28135,1,115.57
517658,841162,98047,2,8.36
524763,841162,94098,3,17.73
279248,841162,78864,1,165.58
743679,142935,13362,5,196.4
994068,142935,78864,1,165.58
879075,142935,68100,3,157.11
900973,142935,91222,2,31.48
893841,142935,81552,2,5.84
51550,142935,81308,4,120.96
51032,142935,91222,2,31.48
64105,776193,98047,5,20.9
487874,776193,81552,2,5.84
885039,776193,20181,2,43.86
958248,776193,85663,5,41.85
980840,776193,81308,5,151.2
614817,776193,98047,1,4.18
623121,776193,22702,3,27.09
693733,776193,31960,2,26.14
424598,671966,565,2,2122.54
734042,671966,31960,1,13.07
548203,671966,85663,4,33.48
761849,535136,91222,4,62.96
630774,535136,37702,2,7.52
222651,535136,90475,3,27.9
88545,535136,13893,2,20.2
592642,535136,31960,2,26.14
105902,535136,8565,1,13.5
725295,941430,74528,3,404.46
714111,941430,60016,4,37.28
419096,941430,64132,5,960.35
456909,941430,74528,1,134.82
762506,941430,62414,5,211.55
961299,941430,70707,5,52.0
792845,941430,27096,4,65.16
564984,941430,91222,2,31.48
783533,941430,43313,5,109.8
766712,241912,31960,4,52.28
999194,241912,447,4,144.72
951844,241912,67419,1,2.13
674393,589908,21487,1,14.77
81872,589908,87327,2,334.48
942914,589908,77976,3,88.95
855713,589908,16842,3,5.73
617268,648212,70707,1,10.4
515709,648212,62414,4,169.24
550648,648212,94098,3,17.73
208404,648212,10743,4,67.68
317065,648212,74528,3,404.46
724272,675454,87521,3,469.14
92078,675454,96317,2,24.56
187951,675454,16395,2,29.06
487237,675454,21487,2,29.54
290235,675454,21487,4,59.08
3419,675454,31960,3,39.21
286389,675454,28132,1,9.6
466968,675454,29611,4,1601.88
539222,675454,31960,2,26.14
205303,580044,21487,5,73.85
988728,580044,70707,3,31.2
415629,580044,8565,1,13.5
250538,580044,1330,1,5.2
299998,580044,13362,1,39.28
383374,580044,447,1,36.18
394634,580044,78864,4,662.32
906559,580044,10539,2,15.04
154565,956594,50568,2,17.46
178064,956594,10539,5,37.6
543664,956594,16842,2,3.82
507910,956594,28135,1,115.57
195171,956594,447,4,144.72
282263,956594,21487,5,73.85
313469,577000,21487,1,14.77
708653,577000,70707,4,41.6
576438,577000,74528,1,134.82
504801,577000,96317,1,12.28
998944,577000,70707,1,10.4
434051,577000,54009,3,41.88
835999,577000,13362,1,39.28
989921,608800,12020,4,124.24
353899,608800,16395,4,58.12
620835,608800,21487,2,29.54
711101,608800,54009,1,13.96
592623,608800,22702,5,45.15
967686,608800,31960,2,26.14
237593,313042,62414,2,84.62
149583,313042,8565,2,27.0
33635,313042,81308,4,120.96
718946,313042,48410,1,2.93
118489,313042,1330,3,15.6
643599,313042,89443,1,17.53
370064,253581,10743,3,50.76
704765,253581,13893,1,10.1
82469,253581,28135,1,115.57
874845,22125,60016,4,37.28
18298,22125,78864,3,496.74
745661,426052,21487,1,14.77
190952,426052,22702,3,27.09
847902,426052,9617,4,73.72
528216,749972,565,3,3183.81
293678,749972,1330,3,15.6
832025,749972,94098,4,23.64
343178,749972,16842,3,5.73
299335,749972,13362,4,157.12
902666,749972,28453,1,2.06
180810,44520,87521,1,156.38
830279,44520,74528,5,674.1
322747,44520,22702,3,27.09
936438,44520,13893,4,40.4
460135,44520,16395,1,14.53
343925,44520,54009,4,55.84
137683,236370,67419,3,6.39
487762,236370,87521,2,312.76
57755,236370,98047,4,16.72
610667,236370,85663,4,33.48
436536,236370,22702,1,9.03
432386,236370,90475,3,27.9
468115,236370,16395,4,58.12
90445,236370,96317,4,49.12
497634,889914,43313,1,21.96
637038,889914,27096,2,32.58
768774,889914,45871,3,36.51
934218,889914,16842,5,9.55
825428,889914,13893,1,10.1
526805,889914,43313,1,21.96
377645,889914,4245,1,14.27
431385,889914,64132,3,576.21
796790,889914,31960,2,26.14
858088,556511,78864,5,827.9
760960,556511,96317,3,36.84
65619,556511,90475,1,9.3
865781,556511,447,2,72.36
613082,341964,28135,5,577.85
616642,341964,98047,1,4.18
936277,341964,13893,1,10.1
133064,341964,70707,5,52.0
649624,341964,28135,5,577.85
423923,341964,98047,2,8.36
589114,341964,91222,3,47.22
579059,341964,10743,4,67.68
148036,341964,43313,3,65.88
773610,319054,87327,4,668.96
72350,319054,28132,5,48.0
647754,319054,89443,3,52.59
111815,319054,70707,3,31.2
811199,319054,16842,5,9.55
133511,319054,48410,4,11.72
43285,319054,87521,3,469.14
953490,319054,70707,2,20.8
128683,752353,64132,3,576.21
743219,752353,37702,3,11.28
350264,752353,22702,2,18.06
138714,752353,9617,4,73.72
404262,752353,10539,3,22.56
406072,752353,96317,2,24.56
595065,964529,29611,3,1201.41
950282,964529,48410,2,5.86
853502,629220,28132,2,19.2
211014,629220,87521,3,469.14
864257,629220,85663,4,33.48
946055,629220,64132,5,960.35
689182,629220,74528,2,269.64
715694,629220,10743,5,84.6
26165,629220,85724,1,7.65
65829,629220,10539,2,15.04
258060,793471,565,2,2122.54
730044,793471,22702,5,45.15
783171,793471,4245,3,42.81
654539,793471,50568,1,8.73
160063,793471,94098,4,23.64
260842,793471,54009,1,13.96
220806,793471,447,3,108.54
147325,793471,10539,3,22.56
563844,299805,28132,1,9.6
461975,299805,37702,1,3.76
421356,299805,54009,2,27.92
412299,299805,28132,4,38.4
672934,299805,50568,1,8.73
461166,299805,12020,2,62.12
867314,299805,90475,1,9.3
927336,299805,9617,1,18.43
337936,299805,45871,2,24.34
903649,312194,16842,3,5.73
15198,312194,9617,1,18.43
285960,312194,45871,5,60.85
355268,312194,447,1,36.18
511713,312194,89443,1,17.53
914044,312194,28132,4,38.4
981482,312194,54009,3,41.88
179938,312194,50568,5,43.65
922551,600669,45871,5,60.85
567448,600669,22702,1,9.03
454542,600669,68100,1,52.37
59242,600669,37702,4,15.04
98059,600669,21487,3,44.31
365729,600669,21487,1,14.77
761490,600669,9617,1,18.43
177771,600669,10743,1,16.92
727672,600669,10743,4,67.68
892898,600669,21487,4,59.08
942358,75835,78864,3,496.74
815865,75835,565,3,3183.81
529503,75835,565,4,4245.08
873615,320637,28132,4,38.4
617899,320637,16842,2,3.82
916671,320637,43313,1,21.96
717759,320637,74528,2,269.64
82049,320637,81308,1,30.24
496198,320637,87327,1,167.24
160164,246900,43313,5,109.8
811786,534143,74528,5,674.1
282381,534143,94885,3,48.42
827543,534143,68100,1,52.37
538825,534143,62414,3,126.93
21028,534143,45871,4,48.68
497497,534143,1330,2,10.4
876075,534143,10539,4,30.08
354975,534143,85663,3,25.11
11956,502158,10743,4,67.68
429622,502158,13362,2,78.56
169859,502158,10743,3,50.76
878496,502158,60016,2,18.64
25107,502158,4245,2,28.54
955920,502158,1330,1,5.2
761356,648498,28453,5,10.3
885297,648498,67419,2,4.26
670900,648498,27096,2,32.58
89403,699884,85663,1,8.37
551061,699884,87521,1,156.38
665676,699884,98047,3,12.54
922898,699884,21487,1,14.77
35312,699884,10743,1,16.92
544725,699884,68100,4,209.48
213815,699884,48410,3,8.79
899085,699884,94098,5,29.55
753115,356092,98047,1,4.18
936805,356092,90475,3,27.9
650867,879686,50568,2,17.46
220307,879686,16842,1,1.91
569986,879686,9617,5,92.15
21983,879686,8565,5,67.5
723299,879686,62414,2,84.62
471757,832787,94098,2,11.82
270107,832787,28453,1,2.06
359489,832787,31960,2,26.14
639378,832787,45871,5,60.85
268581,832787,74528,5,674.1
48171,832787,29611,3,1201.41
271927,832787,1330,1,5.2
874130,832787,9617,1,18.43
425966,832787,85724,1,7.65
870707,832787,16395,3,43.59
535078,500585,70707,1,10.4
904353,500585,20181,5,109.65
132579,500585,50568,1,8.73
621515,500585,94098,2,11.82
53215,500585,565,4,4245.08
487467,500585,94885,4,64.56
727149,500585,13893,4,40.4
626662,500585,16395,4,58.12
282508,117225,29611,3,1201.41
42079,117225,16842,2,3.82
804014,117225,62414,5,211.55
152710,117225,60016,4,37.28
746298,117225,81552,4,11.68
266603,117225,4245,5,71.35
412896,117225,89443,1,17.53
262448,117225,62414,4,169.24
642402,66435,50568,3,26.19
972298,66435,4245,1,14.27
396031,66435,90475,2,18.6
170519,66435,29611,2,800.94
652897,66435,81308,2,60.48
655281,66435,1330,5,26.0
593044,66435,68100,1,52.37
981968,66435,21487,1,14.77
522904,66435,67419,4,8.52
127808,991222,62414,4,169.24
872477,991222,96317,1,12.28
715622,991222,13362,4,157.12
534150,849914,10539,5,37.6
769830,849914,28135,1,115.57
174069,849914,74528,2,269.64
222104,849914,48410,3,8.79
617348,849914,87327,2,334.48
956182,849914,50568,2,17.46
659709,849914,89443,5,87.65
698404,563482,22702,2,18.06
800042,563482,81552,1,2.92
23896,563482,85724,4,30.6
960312,563482,54009,3,41.88
590404,563482,62414,3,126.93
568652,563482,50568,5,43.65
878312,563482,37702,5,18.8
291420,563482,21487,4,59.08
369465,531303,50568,2,17.46
115364,531303,22702,1,9.03
205008,531303,62414,3,126.93
456676,531303,81308,1,30.24
46573,531303,94098,3,17.73
410171,531303,89443,2,35.06
740800,342891,60016,1,9.32
193660,342891,62414,1,42.31
253235,178223,447,3,108.54
377789,178223,37702,1,3.76
113577,178223,60016,5,46.6
451931,178223,45871,1,12.17
498156,178223,22702,5,45.15
779506,178223,13893,3,30.3
758283,178223,91222,4,62.96
665620,466674,77976,5,148.25
134364,466674,94098,1,5.91
135341,626633,74528,5,674.1
654700,626633,21487,3,44.31
621150,626633,37702,5,18.8
686386,626633,85663,5,41.85
462722,303309,31960,2,26.14
921164,303309,87327,3,501.72
24547,303309,13362,2,78.56
270785,485498,37702,3,11.28
883619,485498,1330,2,10.4
854072,485498,13893,5,50.5
754872,485498,37702,4,15.04
930404,857890,54009,1,13.96
331032,857890,10743,3,50.76
99749,494728,50568,1,8.73
737127,613120,20181,5,109.65
378765,613120,447,3,108.54
346973,613120,85724,5,38.25
538545,613120,13362,4,157.12
708540,613120,22702,5,45.15
614167,613120,48410,1,2.93
923020,613120,21487,1,14.77
333415,176217,45871,5,60.85
495213,176217,447,5,180.9
98051,176217,37702,4,15.04
943876,176217,29611,1,400.47
411324,176217,4245,1,14.27
566159,176217,16842,3,5.73
327213,176217,37702,2,7.52
939833,910884,90475,4,37.2
438404,910884,565,4,4245.08
286457,910884,87327,1,167.24
58949,910884,74528,3,404.46
881154,910884,48410,3,8.79
167419,910884,64132,4,768.28
700807,910884,96317,5,61.4
197900,910884,9617,2,36.86
582217,910884,16395,3,43.59
779474,910884,37702,2,7.52
621475,346830,48410,4,11.72
624836,346830,4245,3,42.81
972609,303972,565,4,4245.08
52659,303972,60016,1,9.32
805438,303972,48410,4,11.72
584053,303972,94098,5,29.55
341322,303972,62414,5,211.55
153024,303972,48410,2,5.86
160846,303972,87327,1,167.24
466032,420634,28453,1,2.06
994879,420634,62414,4,169.24
147322,420634,68100,3,157.11
798956,420634,28132,5,48.0
660734,420634,13362,1,39.28
375817,420634,94098,3,17.73
606733,420634,70707,4,41.6
827228,420634,89443,2,35.06
865478,420634,81552,2,5.84
433167,420634,20181,4,87.72
370555,329840,90475,2,18.6
37285,576151,90475,2,18.6
867512,993106,87327,3,501.72
394940,993106,31960,2,26.14
674396,993106,87327,1,167.24
284027,993106,85724,5,38.25
17624,993106,13362,4,157.12
201928,993106,13893,5,50.5
803751,993106,77976,4,118.6
788146,993106,68100,2,104.74
514772,993106,31960,4,52.28
635569,45840,54009,5,69.8
362911,45840,1330,2,10.4
117797,45840,81308,5,151.2
942595,45840,96317,1,12.28
1627,45840,21487,3,44.31
13143,45840,37702,5,18.8
983137,45840,81308,2,60.48
811677,289088,43313,3,65.88
664605,289088,31960,1,13.07
936415,289088,67419,2,4.26
815686,289088,96317,2,24.56
237798,967062,48410,4,11.72
807147,967062,48410,3,8.79
97121,228433,29611,5,2002.35
878388,228433,13893,4,40.4
672694,228433,27096,4,65.16
427773,228433,565,2,2122.54
793011,228433,94885,2,32.28
843705,228433,16395,2,29.06
975361,228433,67419,1,2.13
195690,228433,68100,3,157.11
7981,228433,13362,2,78.56
859038,228433,16842,4,7.64
532706,976357,74528,3,404.46
971004,976357,28132,3,28.8
813563,976357,13893,5,50.5
4024,976357,94098,1,5.91
554902,976357,89443,4,70.12
377505,976357,85663,4,33.48
430173,976357,94885,2,32.28
624447,519636,31960,4,52.28
211648,519636,16842,2,3.82
257147,519636,21487,4,59.08
525561,519636,565,1,1061.27
310013,519636,87521,1,156.38
89147,519636,74528,5,674.1
207952,519636,54009,1,13.96
912435,369960,43313,1,21.96
793083,369960,85663,4,33.48
10326,916439,31960,2,26.14
984542,916439,70707,5,52.0
247265,916439,31960,1,13.07
592470,916439,9617,1,18.43
463731,379448,54009,1,13.96
434747,379448,67419,3,6.39
239727,379448,28453,2,4.12
752098,379448,98047,4,16.72
274774,379448,67419,5,10.65
114197,379448,78864,1,165.58
816519,379448,81308,3,90.72
408453,379448,67419,2,4.26
200912,379448,87521,5,781.9
147491,207294,60016,3,27.96
305211,207294,13362,5,196.4
533649,207294,60016,4,37.28
773924,207294,62414,3,126.93
272749,222071,64132,2,384.14
202460,222071,60016,5,46.6
644610,222071,60016,1,9.32
623520,222071,87327,4,668.96
974583,222071,29611,4,1601.88
6297,222071,87521,1,156.38
615006,222071,48410,1,2.93
157387,222071,21487,4,59.08
596098,222071,81552,4,11.68
115409,799769,94098,4,23.64
880320,799769,28132,2,19.2
23608,799769,90475,1,9.3
303507,799769,16395,2,29.06
846009,935618,9617,4,73.72
223532,935618,48410,4,11.72
579240,935618,28135,2,231.14
314563,935618,94098,2,11.82
479702,935618,89443,1,17.53
870729,935618,29611,4,1601.88
832694,971019,91222,1,15.74
657564,971019,4245,2,28.54
204467,971019,54009,4,55.84
855990,971019,20181,3,65.79
888681,971019,48410,1,2.93
327951,971019,90475,5,46.5
684242,805406,50568,4,34.92
602168,805406,50568,1,8.73
420406,805406,91222,1,15.74
816119,805406,13362,5,196.4
94068,805406,28453,4,8.24
327324,334773,54009,2,27.92
120021,334773,89443,1,17.53
878555,334773,94885,2,32.28
42875,334773,98047,3,12.54
161442,334773,94098,5,29.55
749124,334773,89443,2,35.06
670078,862351,21487,5,73.85
409181,862351,565,4,4245.08
618120,862351,31960,3,39.21
350423,112096,89443,2,35.06
821426,112096,64132,5,960.35
705607,112096,28453,3,6.18
463877,112096,98047,1,4.18
874487,112096,4245,2,28.54
476358,112096,10743,5,84.6
899685,112096,81308,5,151.2
605858,112096,74528,5,674.1
436414,112096,447,3,108.54
735584,112096,94885,4,64.56
228235,131765,16395,4,58.12
320501,131765,98047,2,8.36
589423,131765,16842,3,5.73
976849,131765,29611,5,2002.35
817821,747168,67419,5,10.65
549293,747168,68100,2,104.74
533841,747168,64132,2,384.14
184204,747168,22702,2,18.06
697981,747168,37702,1,3.76
484030,747168,16395,3,43.59
552550,747168,31960,5,65.35
264149,747168,27096,2,32.58
354123,747168,94885,3,48.42
259464,17061,10743,3,50.76
414847,17061,20181,3,65.79
799521,17061,90475,5,46.5
930973,17061,48410,5,14.65
298754,17061,62414,3,126.93
161063,532865,16395,5,72.65
718621,532865,565,1,1061.27
652667,870379,89443,1,17.53
324477,870379,78864,3,496.74
613407,870379,94098,2,11.82
512488,870379,81552,1,2.92
54891,870379,12020,1,31.06
529792,203309,13362,1,39.28
842429,711779,96317,1,12.28
895606,711779,77976,4,118.6
501928,711779,87327,5,836.2
970432,711779,8565,3,40.5
328859,711779,85663,1,8.37
652866,711779,45871,5,60.85
98612,711779,62414,1,42.31
104599,378015,28453,3,6.18
865705,378015,68100,5,261.85
84652,378015,31960,2,26.14
776876,448733,9617,3,55.29
367124,448733,28453,3,6.18
992370,448733,48410,5,14.65
358267,448733,21487,1,14.77
980536,448733,64132,3,576.21
785229,448733,68100,2,104.74
388368,448733,22702,4,36.12
883228,448733,96317,2,24.56
764819,52445,10743,1,16.92
303757,52445,27096,5,81.45
368397,52445,67419,1,2.13
227102,52445,565,4,4245.08
768622,52445,28132,3,28.8
317857,52445,45871,1,12.17
976846,52445,37702,5,18.8
337728,52445,78864,2,331.16
825267,198088,50568,1,8.73
807848,198088,28135,3,346.71
927185,131106,31960,2,26.14
954503,131106,1330,3,15.6
483921,131106,98047,5,20.9
275919,131106,565,3,3183.81
446197,131106,67419,1,2.13
483759,131106,13362,1,39.28
221952,131106,12020,5,155.3
276888,131106,94885,4,64.56
704504,387414,12020,2,62.12
880043,387414,70707,5,52.0
48788,387414,68100,5,261.85
317295,387414,60016,5,46.6
533656,387414,22702,2,18.06
955294,387414,60016,4,37.28
53491,387414,64132,5,960.35
402763,387414,68100,5,261.85
690312,908694,45871,3,36.51
785405,908694,89443,3,52.59
865580,908694,50568,5,43.65
380635,908694,87327,5,836.2
877044,53087,13362,5,196.4
236813,53087,81552,2,5.84
165917,53087,565,2,2122.54
745096,53087,87327,1,167.24
941789,53087,28132,3,28.8
319018,727183,98047,3,12.54
589742,727183,9617,2,36.86
443179,744650,565,4,4245.08
442242,744650,77976,2,59.3
880033,744650,67419,1,2.13
823214,744650,4245,3,42.81
499799,508453,22702,1,9.03
68122,508453,22702,3,27.09
523376,508453,1330,5,26.0
271082,508453,54009,4,55.84
406998,508453,27096,3,48.87
879957,508453,1330,2,10.4
480091,508453,98047,2,8.36
52718,508453,62414,2,84.62
388176,508453,96317,2,24.56
731656,508453,16842,3,5.73
336809,543603,94885,2,32.28
600869,543603,89443,5,87.65
816984,543603,81552,3,8.76
346359,543603,60016,1,9.32
212818,543603,10743,5,84.6
475840,543603,9617,1,18.43
776053,543603,60016,3,27.96
533683,543603,78864,4,662.32
130118,543603,13362,5,196.4
495466,339741,1330,2,10.4
375363,339741,10539,5,37.6
821445,339741,91222,4,62.96
617906,90188,94885,2,32.28
97698,90188,31960,3,39.21
723523,90188,20181,1,21.93
700043,90188,90475,2,18.6
632322,90188,67419,3,6.39
854446,90188,28453,5,10.3
402942,581103,43313,4,87.84
469219,581103,87327,3,501.72
566147,581103,16842,4,7.64
156366,581103,50568,2,17.46
704819,650017,21487,5,73.85
103595,650017,16842,2,3.82
75433,979352,13893,3,30.3
641990,979352,12020,2,62.12
44751,979352,27096,5,81.45
553788,979352,29611,2,800.94
656637,979352,28135,2,231.14
391549,979352,22702,3,27.09
484112,920912,1330,3,15.6
396095,920912,31960,1,13.07
895215,799420,70707,2,20.8
107745,799420,9617,2,36.86
331001,799420,78864,2,331.16
43192,799420,96317,2,24.56
925700,799420,12020,4,124.24
828819,799420,21487,2,29.54
938151,799420,94885,4,64.56
472470,799420,94885,4,64.56
642579,349676,45871,1,12.17
949446,349676,94098,3,17.73
588214,349676,10539,5,37.6
234790,349676,13893,5,50.5
393588,349676,50568,5,43.65
265658,349676,12020,4,124.24
444338,349676,67419,2,4.26
697432,261839,21487,3,44.31
612796,261839,54009,4,55.84
566807,261839,8565,1,13.5
140549,261839,89443,1,17.53
110740,261839,28132,4,38.4
125892,261839,50568,4,34.92
335734,261839,10743,1,16.92
822467,895320,67419,3,6.39
489737,895320,13362,5,196.4
961069,859839,81552,3,8.76
32929,859839,565,5,5306.35
136865,859839,98047,3,12.54
187064,753540,60016,5,46.6
988045,753540,20181,4,87.72
889577,753540,96317,1,12.28
59918,753540,28132,3,28.8
351661,753540,10539,3,22.56
696689,753540,94098,2,11.82
899405,189297,9617,4,73.72
405704,189297,9617,3,55.29
674961,189297,20181,1,21.93
669875,189297,22702,2,18.06
357582,989499,87327,4,668.96
864736,740528,70707,2,20.8
768747,740528,13893,5,50.5
460774,740528,8565,1,13.5
795700,740528,21487,1,14.77
155870,740528,68100,3,157.11
59962,740528,81308,1,30.24
105658,740528,90475,5,46.5
612208,382209,9617,3,55.29
433483,382209,13362,1,39.28
99477,382209,77976,4,118.6
623085,382209,28135,3,346.71
871887,382209,28135,3,346.71
797299,382209,54009,1,13.96
917534,382209,77976,3,88.95
747823,382209,10539,5,37.6
795361,535080,85724,4,30.6
930644,535080,48410,2,5.86
28076,535080,98047,4,16.72
337345,535080,45871,1,12.17
261226,535080,28135,1,115.57
494821,535080,29611,5,2002.35
57244,249133,85724,5,38.25
497492,249133,10539,5,37.6
349298,249133,13362,2,78.56
279654,249133,81308,4,120.96
29217,249133,91222,5,78.7
940216,249133,81308,2,60.48
611268,249133,10743,3,50.76
75223,249133,94098,1,5.91
131427,430661,28132,5,48.0
670680,430661,91222,5,78.7
161344,430661,81308,3,90.72
169845,430661,447,2,72.36
977263,740656,48410,2,5.86
433045,740656,12020,5,155.3
416865,740656,8565,4,54.0
733968,740656,28132,4,38.4
830989,740656,64132,3,576.21
965687,740656,21487,5,73.85
254393,740656,48410,2,5.86
18689,357177,50568,3,26.19
828353,357177,10539,5,37.6
156981,357177,81552,5,14.6
42105,357177,12020,4,124.24
2389,357177,37702,3,11.28
218774,357177,20181,5,109.65
182223,357177,13362,4,157.12
605817,15858,10743,4,67.68
965112,15858,74528,3,404.46
378228,15858,16395,3,43.59
267957,15858,13893,1,10.1
261534,15858,48410,1,2.93
912811,15858,87521,4,625.52
324599,15858,45871,5,60.85
657172,327792,77976,1,29.65
985589,452963,77976,4,118.6
546899,452963,12020,1,31.06
747161,452963,13893,3,30.3
62869,452963,1330,1,5.2
823839,452963,67419,2,4.26
591437,452963,62414,5,211.55
165516,975434,43313,3,65.88
266025,975434,81308,2,60.48
99176,975434,60016,3,27.96
85207,975434,8565,3,40.5
338321,975434,31960,3,39.21
386671,975434,60016,3,27.96
209759,975434,54009,3,41.88
606968,975434,4245,4,57.08
502866,994070,48410,4,11.72
655967,994070,64132,1,192.07
721701,132204,565,1,1061.27
392592,132204,90475,4,37.2
786406,132204,10743,5,84.6
537286,132204,22702,5,45.15
367501,132204,20181,1,21.93
293992,132204,89443,3,52.59
390301,132204,4245,5,71.35
548962,132204,13893,4,40.4
125572,132204,1330,2,10.4
60326,803616,85663,3,25.11
387229,803616,4245,5,71.35
787819,803616,74528,2,269.64
147339,803616,8565,5,67.5
519460,803616,50568,4,34.92
398750,803616,16395,1,14.53
683068,532152,62414,1,42.31
27016,532152,10743,2,33.84
423665,532152,50568,5,43.65
358711,532152,29611,1,400.47
871824,532152,4245,2,28.54
357107,532152,87521,2,312.76
72953,532152,12020,5,155.3
354661,926773,447,2,72.36
622849,372040,78864,1,165.58
481086,372040,94098,3,17.73
568128,372040,1330,4,20.8
842430,502337,64132,2,384.14
251593,502337,9617,1,18.43
750744,502337,85663,4,33.48
64502,502337,60016,4,37.28
547289,502337,16842,5,9.55
46484,502337,29611,2,800.94
49314,502337,16395,4,58.12
110041,502337,8565,3,40.5
908452,502337,48410,4,11.72
415720,547586,81552,1,2.92
282023,547586,50568,5,43.65
429580,547586,67419,3,6.39
677558,547586,1330,2,10.4
48668,412935,96317,4,49.12
476607,412935,10743,5,84.6
950459,412935,74528,4,539.28
589141,412935,45871,3,36.51
107219,412935,8565,5,67.5
724689,975828,4245,5,71.35
427497,975828,45871,3,36.51
492284,975828,22702,2,18.06
438770,975828,28135,4,462.28
892604,975828,94098,1,5.91
375770,763205,43313,1,21.96
667769,763205,12020,3,93.18
43849,763205,87327,3,501.72
763955,763205,48410,4,11.72
897677,763205,45871,5,60.85
435199,763205,29611,1,400.47
601928,763205,48410,4,11.72
457782,763205,565,3,3183.81
399352,763205,27096,5,81.45
798901,763205,48410,1,2.93
190947,472349,21487,4,59.08
558660,472349,89443,2,35.06
125380,472349,37702,2,7.52
292047,472349,85724,4,30.6
351325,472349,9617,2,36.86
562574,155947,62414,5,211.55
962284,155947,447,1,36.18
707595,155947,89443,1,17.53
339871,155947,4245,1,14.27
537391,155947,85663,5,41.85
338470,293546,28453,3,6.18
570424,293546,16842,4,7.64
260887,293546,13362,1,39.28
904477,683018,91222,4,62.96
851689,683018,68100,1,52.37
615355,275838,81308,2,60.48
964109,275838,91222,5,78.7
696951,275838,13893,3,30.3
19160,398968,50568,5,43.65
215433,398968,85724,3,22.95
337493,398968,12020,5,155.3
276245,70690,70707,2,20.8
76061,70690,96317,2,24.56
588329,70690,68100,3,157.11
287159,70690,20181,2,43.86
596871,70690,4245,4,57.08
871464,70690,22702,2,18.06
475354,280399,85663,5,41.85
960778,280399,43313,5,109.8
594647,280399,77976,4,118.6
543033,280399,74528,2,269.64
715763,280399,4245,5,71.35
68917,280399,81308,1,30.24
350050,280399,28453,3,6.18
283232,280399,10743,5,84.6
528315,280399,21487,1,14.77
892633,60780,45871,2,24.34
917216,60780,64132,2,384.14
83356,557260,447,5,180.9
670419,557260,20181,4,87.72
216207,557260,98047,5,20.9
922871,557260,77976,4,118.6
799533,557260,45871,3,36.51
691765,557260,87327,5,836.2
755592,557260,10743,1,16.92
208827,557260,37702,4,15.04
279390,108825,78864,4,662.32
97179,108825,54009,5,69.8
637557,108825,54009,4,55.84
916735,108825,27096,4,65.16
161656,108825,4245,2,28.54
92408,108825,28135,2,231.14
769423,108825,85724,4,30.6
974117,108825,28132,3,28.8
202064,973926,98047,2,8.36
603176,973926,37702,3,11.28
177718,973926,81308,4,120.96
12891,973926,68100,4,209.48
75130,973926,87327,2,334.48
385804,973926,50568,3,26.19
607162,973926,13362,5,196.4
970347,973926,16395,4,58.12
467735,780210,67419,3,6.39
387411,780210,67419,5,10.65
379675,780210,12020,4,124.24
303054,675638,81308,1,30.24
312980,675638,4245,3,42.81
639230,675638,28132,5,48.0
279841,675638,21487,5,73.85
218257,524480,22702,4,36.12
171275,524480,94885,4,64.56
979001,524480,60016,5,46.6
377837,524480,78864,4,662.32
73017,524480,20181,4,87.72
417893,524480,91222,4,62.96
869263,661781,16395,3,43.59
497358,661781,16842,2,3.82
393877,661781,37702,3,11.28
449079,59336,60016,4,37.28
498498,59336,4245,3,42.81
337135,59336,64132,4,768.28
816,59336,62414,2,84.62
766424,59336,87521,4,625.52
452405,59336,447,1,36.18
617838,59336,28453,2,4.12
465788,59336,565,1,1061.27
905219,813280,94885,2,32.28
720809,813280,87327,5,836.2
929597,813280,20181,3,65.79
227744,813280,10539,2,15.04
606025,813280,70707,1,10.4
968145,813280,60016,5,46.6
335769,156280,1330,2,10.4
762408,156280,64132,3,576.21
204989,156280,10743,3,50.76
921961,156280,16395,3,43.59
688169,156280,85663,3,25.11
328438,156280,28132,4,38.4
618,219792,68100,5,261.85
572221,219792,10743,4,67.68
825090,995322,78864,3,496.74
823686,995322,94098,4,23.64
274830,337963,54009,5,69.8
410875,337963,48410,4,11.72
406535,337963,91222,3,47.22
271616,850217,64132,2,384.14
472412,850217,10539,4,30.08
528252,850217,78864,4,662.32
211933,850217,16842,3,5.73
35102,850217,81552,4,11.68
474113,850217,31960,1,13.07
410676,942023,90475,1,9.3
782171,942023,31960,5,65.35
424626,942023,64132,1,192.07
847814,942023,4245,3,42.81
304433,942023,74528,2,269.64
257679,942023,31960,5,65.35
695133,942023,74528,4,539.28
