transaction_id,customer_id,product,category,price,discount,total_price,payment_method,transaction_date
2bce136e-6c14-4956-b43c-77568150793e,1602,Product_27,Home & Kitchen,426.16,111.13,315.03000000000003,PayPal,2024-03-23
931e232d-2ed1-46d4-bf4d-894a62a58333,797,Product_33,Books,460.23,5.06,455.17,Debit Card,2025-01-08
0bb468ff-3c92-4a06-a7f2-5cc7ce8cff05,3333,Product_91,Fashion,62.0,10.57,51.43,Credit Card,2025-02-22
262bd321-ba3b-4d9b-8cd3-22072e0fa09a,2671,Product_184,Home & Kitchen,97.12,7.56,89.56,Debit Card,2024-04-18
a423b53a-7fc8-4fb5-bad1-a94d95ac7a6c,1751,Product_158,Sports,30.28,8.78,21.5,Bank Transfer,2024-10-30
0e137c49-ab39-43ca-a0af-cc650ab4a4ea,3103,Product_55,Books,267.6,2.33,265.27000000000004,Credit Card,2024-10-01
a1f18ea2-5bb9-446c-8785-0827af7f7240,248,Product_99,Beauty,97.78,17.53,80.25,Debit Card,2024-03-08
67e1658e-e09a-463d-8d7f-764c912be886,4562,Product_168,Home & Kitchen,92.12,12.65,79.47,Credit Card,2024-07-05
5af6e788-8f23-43d0-b54e-8e6486771fb7,215,Product_93,Home & Kitchen,131.01,27.79,103.22,PayPal,2025-01-07
0dfc433a-990a-42c2-a2e6-6e6b69c1a854,3701,Product_185,Electronics,62.14,11.79,50.35,Debit Card,2024-08-27
bd751b79-2936-47db-a9f6-5f86f9749bde,4856,Product_28,Electronics,64.64,13.09,51.55,Bank Transfer,2024-07-16
28a5c428-51d0-4007-a7b9-2c8a62e1f61c,491,Product_146,Toys,64.09,12.18,51.910000000000004,Bank Transfer,2024-03-27
137ca877-2203-4bff-91eb-30760e8c454b,2896,Product_189,Books,422.48,43.14,379.34000000000003,Bank Transfer,2024-12-13
916577de-be23-47da-aa3a-925a1e14ecac,4049,Product_26,Sports,151.64,8.04,143.6,Debit Card,2024-03-17
67a2cb33-87db-4843-af98-91898f61c431,1212,Product_143,Electronics,488.92,139.07,349.85,Debit Card,2024-07-06
862c1f8c-496b-4c3f-b208-1ec82b93e7cb,4815,Product_153,Home & Kitchen,44.99,5.66,39.33,Bank Transfer,2024-03-17
cf4be3cf-76be-42de-9c48-91f29ef5018a,812,Product_118,Beauty,282.63,6.05,276.58,Debit Card,2025-01-19
af7f5a99-3f3a-40cc-9077-ee7c858d14b1,3719,Product_124,Home & Kitchen,193.99,32.5,161.49,Credit Card,2025-02-19
726c4eb5-c703-41c8-ac9e-34d1f3e70bd1,3589,Product_106,Beauty,361.41,82.35,279.06000000000006,Bank Transfer,2024-07-17
391530aa-8fb2-4f31-af14-f95495ab0ebb,3935,Product_184,Home & Kitchen,31.2,5.8,25.4,PayPal,2024-05-02
ad817467-fb0c-40b6-b7aa-cdf25c4465c7,2225,Product_115,Electronics,435.81,57.9,377.91,Credit Card,2025-01-16
278ef953-890f-401e-b5c6-76b8d9d87dd9,2894,Product_49,Beauty,171.99,42.08,129.91000000000003,Debit Card,2024-03-21
db7cbdc7-691b-4918-ac98-661742ad8db0,3817,Product_22,Beauty,227.68,42.8,184.88,Credit Card,2024-08-10
cf579ea9-370c-4635-bd0e-c1231ff917d3,2491,Product_74,Books,368.02,68.61,299.40999999999997,Credit Card,2024-11-13
61d75885-d148-47b6-8c51-6129ee906d73,1343,Product_99,Beauty,48.18,7.47,40.71,Credit Card,2024-12-08
e557e5a8-6930-4218-84f3-ae5a451d4a23,430,Product_185,Electronics,321.23,34.17,287.06,Credit Card,2024-04-28
daa1bb6e-3ce4-4e04-abd6-136ef258b832,3772,Product_69,Fashion,329.7,81.22,248.48,Bank Transfer,2024-07-03
c9fb0b32-3bfd-411b-9e39-8b6f53ca0896,4868,Product_61,Sports,88.01,21.38,66.63000000000001,PayPal,2025-01-23
0e270432-e3e9-4b70-a3f8-c63e35283b1a,2656,Product_113,Fashion,455.28,21.2,434.08,Credit Card,2024-04-01
1072c370-8928-4bc8-9889-ef0fe4c831cb,3913,Product_140,Electronics,176.52,51.9,124.62,Credit Card,2024-10-11
8607b59a-140d-4c5a-9938-17ae2e6579e3,667,Product_90,Electronics,459.97,49.58,410.39000000000004,Bank Transfer,2024-03-01
cde01f5b-99eb-4563-b557-504dcbda1c44,609,Product_134,Sports,403.82,108.74,295.08,Debit Card,2024-12-30
c14584c2-96dd-4a56-aded-d53ea32f0041,4497,Product_106,Beauty,256.89,58.65,198.23999999999998,Debit Card,2024-04-15
41561573-2fe3-40a6-91ad-8a1150e88d55,2791,Product_83,Sports,269.2,33.75,235.45,Debit Card,2024-03-27
5ebce9e3-9c54-4a1a-895b-9c66d42dcb1e,1883,Product_61,Sports,394.89,20.21,374.68,Debit Card,2024-03-22
a8872e42-cb5f-45ec-af25-4637237342df,3222,Product_52,Fashion,115.62,29.97,85.65,Credit Card,2024-10-23
e45916df-506c-47ea-9562-f4223fd328f2,4287,Product_2,Beauty,411.13,119.17,291.96,Bank Transfer,2024-09-17
064a7427-9c3d-4727-a9f2-ec198a828d2f,919,Product_46,Sports,410.55,57.08,353.47,Credit Card,2024-12-28
8dd8c16a-087f-4de7-8f8e-5c1c5f0d04aa,1464,Product_84,Fashion,48.45,0.05,48.400000000000006,Bank Transfer,2024-06-30
b3aead4e-f4f3-4a90-9911-ebc30c2f5f44,1170,Product_197,Beauty,476.51,28.24,448.27,PayPal,2025-01-10
d1116f2d-b703-4a64-97bc-49eea9296bce,3410,Product_29,Electronics,373.65,84.35,289.29999999999995,PayPal,2024-09-05
4ab5e9b9-3813-41a2-a93c-2b075bd5c84f,481,Product_17,Fashion,167.38,33.07,134.31,Credit Card,2024-06-28
d27b76af-02e3-423c-a65b-e7215270ccfd,1147,Product_22,Beauty,69.92,15.31,54.61,PayPal,2024-07-11
6a2f65f8-af36-4cac-a710-812e6224dcbc,4955,Product_22,Beauty,151.46,13.96,137.5,Credit Card,2024-04-23
8d7fd567-50ae-4555-a596-b15b49d92b15,4703,Product_58,Toys,260.5,52.57,207.93,Bank Transfer,2024-09-06
db57f514-1683-4de2-a06d-e044f2138a0b,1321,Product_182,Beauty,10.25,0.44,9.81,Bank Transfer,2025-01-27
0388d8bb-b4d0-483b-9ded-610c009ac340,3290,Product_62,Electronics,220.12,19.99,200.13,Bank Transfer,2024-10-02
8cf944a8-514b-4a84-9644-2357dc1c9d26,1486,Product_109,Books,140.08,22.45,117.63000000000001,Credit Card,2024-03-29
2302f8f2-17b9-4609-9a2e-c6ef96779e64,1933,Product_41,Sports,124.76,20.56,104.2,Debit Card,2024-07-06
0c49f999-f89f-4bc7-a591-c07db48da39a,3692,Product_9,Beauty,117.07,22.84,94.22999999999999,Credit Card,2024-08-02
b754182e-3379-424d-aa76-64fbca5f21b1,3841,Product_156,Beauty,379.52,4.44,375.08,PayPal,2024-05-16
3d1674c0-8538-4e4a-8279-6b2a57d38fce,2968,Product_49,Beauty,487.53,42.33,445.2,Credit Card,2024-03-06
f68ad13d-764d-4a5f-93c9-a2efe57b1630,2646,Product_196,Beauty,133.12,20.15,112.97,Debit Card,2024-08-02
85a3f750-bdad-4424-a842-dce8c9e95024,2071,Product_50,Books,21.46,1.56,19.900000000000002,Bank Transfer,2024-07-28
9e2045a6-ccc6-47ac-8738-1a89701880a5,1668,Product_60,Fashion,102.03,24.95,77.08,Debit Card,2024-07-17
6d0171ba-38d0-4bb0-a75f-29a83564a436,3996,Product_134,Sports,166.19,26.91,139.28,Credit Card,2024-08-14
41284442-a4ff-4560-93c0-2aeb222d04f4,304,Product_162,Electronics,430.37,107.89,322.48,Debit Card,2024-04-12
24f4b0b7-5adc-4de8-9046-57f390e7ea20,4865,Product_28,Electronics,5.43,0.12,5.31,Bank Transfer,2025-01-21
9bc8b994-a4f6-4eb3-9a08-1826a59b0d8c,2494,Product_3,Sports,453.57,126.92,326.65,Credit Card,2024-05-09
7a06f2c8-4acc-4525-8944-e9747b4a7cc9,1848,Product_129,Home & Kitchen,389.61,88.32,301.29,Credit Card,2024-07-29
53a5df77-3eeb-4250-b1bb-76669a0c6854,576,Product_149,Toys,98.46,18.15,80.31,Debit Card,2024-04-25
91ccd109-064d-4312-8fdf-928af880626e,1813,Product_154,Fashion,245.2,59.54,185.66,PayPal,2024-12-09
0b1920db-22bd-4c76-bcc4-0da54a83db7d,745,Product_17,Fashion,446.67,44.48,402.19,PayPal,2024-08-25
c523e3dd-ee4b-41ff-a546-da7267670dc6,1151,Product_77,Books,27.0,3.93,23.07,Credit Card,2025-01-13
a338f4df-7a57-4048-8965-e162f2ce9e4a,4018,Product_58,Toys,492.56,51.39,441.17,Credit Card,2024-08-28
ba5e9083-b95b-4f7d-bf5b-1c1fd8a022dc,3580,Product_121,Toys,494.48,67.38,427.1,Debit Card,2024-09-18
539e1934-c167-4bc7-97f2-b6e5bc3b90b3,628,Product_131,Fashion,338.04,32.68,305.36,PayPal,2024-11-11
774749bd-3085-48ff-9f8a-75e743ff50e1,1912,Product_34,Toys,203.1,28.89,174.20999999999998,PayPal,2024-10-26
7631e6a3-6121-4690-8086-3b4e72b4539f,1865,Product_160,Fashion,475.93,50.57,425.36,Debit Card,2024-04-03
54712d35-b193-42b8-ac5f-4c83c315394e,1357,Product_180,Sports,469.33,27.98,441.34999999999997,Credit Card,2024-10-29
b6aed210-83cb-47a7-b7a7-2d8a5e3efc68,4454,Product_40,Fashion,432.6,36.01,396.59000000000003,Debit Card,2024-08-03
f47ce1ea-e532-4d2e-aee7-15a8bdc94806,3167,Product_117,Beauty,301.23,58.89,242.34000000000003,PayPal,2024-06-18
78ce9dad-3c63-47b3-9cf5-bff32ef41e7c,4597,Product_131,Fashion,364.15,85.8,278.34999999999997,PayPal,2024-05-12
ae25a34e-fbbd-4553-a118-b138dc6e15dc,3230,Product_181,Fashion,489.92,102.11,387.81,Credit Card,2024-12-24
8aec2303-fd3a-4972-9f4d-cd0886cc88f2,4468,Product_109,Books,448.69,71.93,376.76,Bank Transfer,2024-09-24
9fc77b95-76fc-4e6a-99f8-3fce5391dae7,1538,Product_1,Beauty,79.72,6.92,72.8,PayPal,2024-03-14
c44c7dac-9899-4c58-b3b0-b098b820325a,3745,Product_193,Electronics,137.05,32.37,104.68,PayPal,2024-07-22
0cad2b2a-6688-44ac-99b7-e4fd1007d504,4363,Product_93,Home & Kitchen,298.39,71.19,227.2,Bank Transfer,2024-08-21
5c5c0083-9180-4d81-9ba8-7b843230c708,902,Product_155,Sports,333.24,48.66,284.58000000000004,Debit Card,2024-05-28
607d7a91-3026-4da4-a146-fd5006e79255,2688,Product_49,Beauty,16.84,1.72,15.12,PayPal,2024-07-27
56dc392f-652a-4857-969a-ad60f5575f6b,2015,Product_67,Beauty,212.44,38.4,174.04,Bank Transfer,2024-03-02
6e11c9d1-c55c-4690-8570-e36f3e1c63d0,781,Product_73,Electronics,480.23,41.23,439.0,PayPal,2025-01-12
76434d6f-dbe8-4c03-9808-5cbadcffceb4,2388,Product_170,Home & Kitchen,165.55,24.66,140.89000000000001,Credit Card,2024-11-26
75b6685d-65be-4286-8727-b5f26689352c,3888,Product_50,Books,376.38,71.75,304.63,Credit Card,2024-08-19
e68655f8-b138-4dcb-b265-39309065364f,581,Product_148,Beauty,290.09,44.26,245.82999999999998,Debit Card,2024-07-25
056aa9c0-cffe-4a5b-af3f-069e6ec761fb,2349,Product_32,Home & Kitchen,173.68,28.65,145.03,Debit Card,2025-01-24
fecc97ea-e2b8-4d05-9232-f07da0b34b57,516,Product_40,Fashion,48.42,7.12,41.300000000000004,Credit Card,2024-04-15
4dcd86ba-5e4a-425a-835c-27f480e30989,56,Product_136,Toys,276.91,7.61,269.3,Debit Card,2024-07-03
2c30aa3c-025b-4d0a-9a51-0f76c34d8218,1676,Product_57,Beauty,13.43,2.38,11.05,PayPal,2024-04-06
2c6a2dfd-60eb-4bf9-b50e-6ed715c2199e,317,Product_5,Toys,463.88,88.78,375.1,Debit Card,2024-10-23
38c8ffd9-26cc-4dde-a5bc-753bc0afedc0,252,Product_94,Home & Kitchen,49.32,13.7,35.620000000000005,Bank Transfer,2024-09-19
c99bb371-7666-47a2-bbb7-bb5747a6074f,631,Product_3,Sports,398.53,96.28,302.25,PayPal,2024-05-08
379e24e0-3315-4ad2-85e2-4775aa625904,1445,Product_144,Electronics,327.59,1.74,325.84999999999997,PayPal,2024-11-04
b00c70d3-60fa-4b4c-8ae1-b998053ac8ff,1720,Product_131,Fashion,77.01,21.4,55.61000000000001,PayPal,2024-02-27
79ee3d54-171d-4e1b-8b9e-4f70ca906471,2833,Product_178,Books,60.11,4.53,55.58,Bank Transfer,2024-08-02
42cb5f02-8f3d-4262-ad9a-d7ba594105b5,3512,Product_194,Electronics,413.27,23.68,389.59,Bank Transfer,2024-10-30
9163c1bf-72a1-40d9-9de2-8a7d25239242,4835,Product_84,Fashion,11.18,0.46,10.719999999999999,Bank Transfer,2024-06-03
835424b2-8013-45a2-8308-81722bcf9f75,3430,Product_161,Electronics,175.53,13.79,161.74,Debit Card,2024-07-12
fe4f7fcf-97d9-410c-b583-4cc638250047,2589,Product_105,Beauty,371.33,30.25,341.08,Bank Transfer,2025-02-05
d830e174-ef31-4ffe-b9ce-a6ae0a370ce6,3665,Product_17,Fashion,345.32,88.88,256.44,Bank Transfer,2024-06-14
bc4ba024-acb3-45de-9bf9-c706298369ec,1728,Product_170,Home & Kitchen,113.68,25.0,88.68,Debit Card,2024-08-25
3c393c75-dbc3-4b8b-a1cb-b9be1a04f868,1059,Product_178,Books,283.3,81.16,202.14000000000001,PayPal,2025-02-22
3b91eb9c-8ac2-471b-8099-e1d08d73b82d,294,Product_130,Toys,81.1,24.03,57.06999999999999,Debit Card,2025-02-15
abaf1d20-ba0a-49fd-9d1c-f249a196c1e3,883,Product_125,Fashion,32.46,7.82,24.64,Credit Card,2024-04-03
f17ff867-6463-4c8b-a581-102de7a49c9a,1479,Product_25,Books,308.19,36.24,271.95,Credit Card,2024-07-08
f08d93e6-1c0a-474d-a6e9-5cf6ca771bb2,4413,Product_55,Books,115.03,15.75,99.28,PayPal,2024-11-27
b027e2bb-e4dd-4e44-9c1f-443e3546fac7,2411,Product_58,Toys,74.22,17.44,56.78,Debit Card,2024-05-16
9cc5a977-d46f-4010-b32c-5cbeed9afdf9,3594,Product_130,Toys,475.54,94.51,381.03000000000003,Credit Card,2024-09-03
32b78381-2e91-4ffa-bf31-d41cf2c3b4eb,665,Product_52,Fashion,367.6,69.54,298.06,PayPal,2025-02-10
02e43b7a-299a-4bf8-b023-b2546eba5f78,1794,Product_100,Fashion,313.11,80.94,232.17000000000002,Credit Card,2024-04-08
fd9731fc-7d00-4a8a-9d0b-4c95c8d2bce1,730,Product_62,Electronics,72.68,0.12,72.56,Debit Card,2024-08-13
15a157c2-dc84-4b28-83b7-1253a538e2c6,4265,Product_35,Home & Kitchen,118.19,24.08,94.11,Credit Card,2024-04-30
a16ce41e-80fa-4ce7-b0ca-5f29bf884ec4,3518,Product_155,Sports,102.37,17.5,84.87,PayPal,2024-05-03
e8ca7c52-3bfe-4587-80bd-8fc72b9dc9b4,1629,Product_165,Sports,348.87,57.45,291.42,PayPal,2024-11-24
0eb4d9cc-6ff7-4a01-981e-38c5142dbaa0,4415,Product_115,Electronics,281.4,68.25,213.14999999999998,Debit Card,2024-12-14
c47b9470-0408-455b-829c-3031ca800182,4256,Product_178,Books,206.88,20.94,185.94,Debit Card,2024-06-12
25ca2afc-00f3-4fb9-ba40-afcb7f08fc2e,4359,Product_90,Electronics,404.32,47.52,356.8,Credit Card,2024-07-31
81e77427-213c-4435-9291-80494942236c,211,Product_131,Fashion,321.79,17.35,304.44,Credit Card,2025-01-23
1fb4fd53-4543-484e-a1a8-8500b51750c0,3798,Product_149,Toys,362.95,53.21,309.74,Bank Transfer,2024-09-14
e261c588-fffb-4f17-847b-31703f391fda,1732,Product_6,Electronics,408.15,111.07,297.08,Bank Transfer,2024-09-01
bb5edf7e-859d-4fe2-aaa8-cf773444d31f,999,Product_195,Toys,304.91,45.01,259.90000000000003,PayPal,2024-09-11
7d5d4692-15db-4e67-a499-736b7adba885,3760,Product_14,Home & Kitchen,240.8,25.18,215.62,Bank Transfer,2024-09-17
adbe0ca7-18b7-4f9b-92d0-e762fc0fd597,3282,Product_135,Fashion,354.1,47.21,306.89000000000004,Bank Transfer,2024-12-23
4840811a-17fc-4e69-8365-2beedd8e85a6,4073,Product_123,Books,479.65,13.0,466.65,Credit Card,2025-01-23
62ef3f78-a5da-4f21-a87b-9498f3bdb6d7,3900,Product_103,Fashion,112.14,11.71,100.43,PayPal,2025-02-02
635fa6d7-0e59-4821-ada8-19181237b956,4306,Product_114,Electronics,119.95,33.56,86.39,Debit Card,2024-07-14
60065cff-d97b-4e94-9da0-7acdd75a49f8,2415,Product_171,Books,456.01,2.62,453.39,PayPal,2024-03-14
e807b63e-d927-4d31-bb4e-579cb845d94b,3348,Product_27,Home & Kitchen,191.36,21.07,170.29000000000002,Credit Card,2024-06-14
410a36f0-0297-40d9-8635-9837211fc610,2874,Product_106,Beauty,25.14,4.79,20.35,PayPal,2024-07-18
0c1f826c-b027-4bf9-9573-736f503d93b4,4884,Product_173,Fashion,95.99,16.96,79.03,PayPal,2024-11-20
c456cf04-71d7-4115-a0bf-d2cb34430519,4304,Product_62,Electronics,297.86,36.8,261.06,Credit Card,2024-06-08
40ecbb4b-36f9-42d1-a041-9bf86086293e,692,Product_162,Electronics,319.4,73.8,245.59999999999997,Credit Card,2024-07-30
bb128eed-e37e-4ab7-a2d2-8968ccec229e,4415,Product_143,Electronics,78.38,7.42,70.96,Bank Transfer,2024-10-27
7d7a18c0-9d48-485f-b9a4-badbde14b0b3,1876,Product_177,Fashion,223.74,9.57,214.17000000000002,PayPal,2024-09-21
a5d14761-c87d-4573-9d9b-5aca905c9290,3645,Product_15,Fashion,131.85,28.15,103.69999999999999,Bank Transfer,2024-05-27
188dae76-82d9-4cc3-89f6-2d855db72658,1532,Product_7,Fashion,467.69,74.38,393.31,Credit Card,2024-03-23
41655106-c546-4267-b9e6-6218d2d1156a,1031,Product_83,Sports,230.0,57.89,172.11,Bank Transfer,2024-07-04
de7dfe97-c4fd-4baa-9221-6a30e020e01c,2644,Product_154,Fashion,498.33,13.47,484.85999999999996,PayPal,2024-08-14
846c87b8-9bfb-42cb-9132-de9d7bb4f8fc,85,Product_106,Beauty,462.9,41.23,421.66999999999996,Debit Card,2024-09-14
513eed34-10a3-4c55-a921-750e594e36f9,3591,Product_188,Electronics,395.45,18.72,376.73,PayPal,2025-01-21
a4352327-8ab4-4ab9-83ef-dc495d333acb,2274,Product_137,Electronics,195.49,30.02,165.47,Credit Card,2025-01-14
988a6567-ed55-45b9-9ad4-bcde1d4abee0,3171,Product_158,Sports,244.8,1.14,243.66000000000003,PayPal,2025-01-09
8a8dd45e-d862-401b-92ab-e8aa3f17f928,1333,Product_122,Home & Kitchen,483.45,89.24,394.21,Bank Transfer,2024-09-19
a4661c7a-232e-4b05-aeac-f2f548f82199,632,Product_73,Electronics,293.27,10.21,283.06,Bank Transfer,2025-01-03
a55b6f24-fb59-4ba3-bc1b-74de967a53da,789,Product_18,Electronics,351.06,25.82,325.24,PayPal,2024-05-01
7a59e153-3145-48c0-ac2e-23106b3b3ebb,4589,Product_38,Beauty,247.33,10.16,237.17000000000002,PayPal,2024-09-07
0e20bd84-bc74-4654-bc5c-26391d995214,2947,Product_111,Fashion,409.93,34.89,375.04,Credit Card,2024-10-04
747b14fc-2f8b-4e7c-b47f-8e653100b574,1914,Product_106,Beauty,162.37,32.5,129.87,PayPal,2024-11-12
eb8f2bbd-6eef-4994-aea7-09a6ef315dc5,634,Product_70,Sports,30.16,6.02,24.14,Debit Card,2025-01-01
c17356ac-9a55-495e-aea8-c4246cf6795e,1359,Product_155,Sports,200.72,20.12,180.6,Debit Card,2024-03-28
9d8047e7-6c8e-4322-9df1-5c5ac7ed9f55,2490,Product_151,Toys,66.36,11.89,54.47,Debit Card,2024-08-25
4adfe143-2781-4059-87f7-10c11bce1b8f,2223,Product_171,Books,424.6,111.7,312.90000000000003,Bank Transfer,2024-11-24
6c461db1-3373-42a1-af70-e59165f9f577,1730,Product_93,Home & Kitchen,312.3,61.26,251.04000000000002,PayPal,2025-02-10
241b1189-1c73-41ff-a562-838c2a6d7c81,1436,Product_92,Books,361.47,40.03,321.44000000000005,PayPal,2024-06-17
1bf82321-7ffc-4cab-9954-e0734ca0210f,3545,Product_139,Fashion,466.36,41.6,424.76,Credit Card,2024-12-23
26cd73ed-1dbf-430a-9a2d-ccc264d4a566,3498,Product_54,Home & Kitchen,196.14,20.62,175.51999999999998,Credit Card,2024-12-10
ad8fe1a2-2e70-456a-bcc8-6ba034d6ac84,3284,Product_113,Fashion,332.7,79.68,253.01999999999998,Debit Card,2024-05-21
b9019f7a-b3ab-4de0-90c1-847272c4ef0c,1209,Product_141,Beauty,29.51,0.18,29.330000000000002,Credit Card,2024-03-23
f7c2174d-1922-41f3-a562-763295f6d2ec,2172,Product_24,Electronics,390.66,58.34,332.32000000000005,Debit Card,2025-01-09
df0b9007-d0c1-4194-9dc5-b3595c2432a6,2702,Product_83,Sports,496.85,124.93,371.92,Bank Transfer,2024-03-09
d918249f-04c7-412a-9997-48f975ef9a80,1630,Product_80,Sports,240.33,20.9,219.43,Debit Card,2025-01-17
2a37caad-6a5a-4541-be7b-e2c6a72fc321,3311,Product_147,Toys,194.75,46.09,148.66,Credit Card,2024-10-23
b7500d24-e328-41e0-8909-d6851158b479,598,Product_39,Beauty,443.81,120.28,323.53,Debit Card,2024-03-27
77634cd2-0488-4c2b-926e-e8257d6c822b,871,Product_131,Fashion,66.75,12.75,54.0,PayPal,2024-07-26
e49db427-1e13-4c18-826a-999dbc7e7b31,4974,Product_77,Books,234.76,35.12,199.64,Debit Card,2024-03-09
05df82e9-fb40-409e-8e13-d0d371aee052,1026,Product_135,Fashion,271.44,1.36,270.08,Debit Card,2024-07-30
dc36b2c3-fbc8-436a-95ce-4fa6a8bb3706,1852,Product_109,Books,100.68,14.27,86.41000000000001,Credit Card,2024-07-18
54c11085-7def-46a2-958c-be5084deb952,2092,Product_30,Home & Kitchen,437.24,58.18,379.06,Bank Transfer,2024-09-24
4fa86f18-eb9a-4351-88df-5f0846545564,1181,Product_172,Sports,64.09,17.9,46.190000000000005,Debit Card,2025-02-24
e1aa85c4-e438-4801-b88a-5f1b54480763,3122,Product_74,Books,233.41,20.68,212.73,Bank Transfer,2024-12-24
3b072e3d-92cf-4f7e-81a4-ba8bf30aefdd,4298,Product_8,Beauty,149.16,14.8,134.35999999999999,Debit Card,2024-05-17
5caf9ad2-c5f9-45dc-a646-bb56a25217f3,1450,Product_25,Books,213.04,20.54,192.5,Credit Card,2024-12-13
3025d4c5-2473-413c-9fc1-a05106a0624e,4720,Product_51,Home & Kitchen,377.68,18.94,358.74,Debit Card,2025-02-03
32ae3b4a-6d3b-44aa-801b-85cba846ab73,458,Product_16,Fashion,279.92,65.21,214.71000000000004,PayPal,2024-06-16
b4f34458-4017-4185-8535-5533d221da1e,3399,Product_84,Fashion,449.42,41.6,407.82,Credit Card,2025-02-02
80763ce2-a8c2-4370-bcb2-48555936ce2f,1203,Product_104,Books,156.05,6.77,149.28,Bank Transfer,2024-12-12
e8d3882d-83ea-43a9-8662-630b8e1a57e4,3537,Product_120,Beauty,118.38,12.59,105.78999999999999,Debit Card,2024-07-18
3cf31342-5b82-4658-a528-3ee8e9f99a07,737,Product_196,Beauty,216.23,35.65,180.57999999999998,PayPal,2024-10-15
e4e272fa-a1c5-4038-9cab-e81409d312e1,3130,Product_8,Beauty,79.07,15.75,63.31999999999999,Bank Transfer,2024-10-19
22b384c2-bfba-4398-b54e-3c9e4c7262b3,4380,Product_192,Home & Kitchen,218.1,30.26,187.84,Debit Card,2024-11-25
95bf8eac-a107-4733-9f69-64be48409579,2040,Product_186,Fashion,121.03,31.44,89.59,Bank Transfer,2024-07-09
eb02ec49-8bdb-460b-aefa-e18a1de927cf,1964,Product_62,Electronics,195.49,20.13,175.36,Credit Card,2024-10-01
a13c4353-f75c-44b4-aa1e-14eefba55c96,3717,Product_183,Sports,370.06,101.5,268.56,Credit Card,2024-06-13
64d5e147-3078-4546-8a31-91fdb1294a96,814,Product_136,Toys,473.85,131.5,342.35,Debit Card,2024-11-03
5d5dc13c-1ff8-44dc-8783-abdd0327fbaf,2534,Product_120,Beauty,315.66,62.82,252.84000000000003,Debit Card,2024-08-05
3bccf9bc-1c1d-4e4a-b159-e86bfe523bf8,1924,Product_198,Sports,95.01,8.27,86.74000000000001,PayPal,2024-09-26
24cfefaa-717f-46b0-8b0f-b5dfff40e45a,2887,Product_83,Sports,291.96,45.86,246.09999999999997,Bank Transfer,2024-09-22
2aeb8f60-c763-4451-8296-b009538a348a,2156,Product_102,Beauty,470.54,22.63,447.91,PayPal,2024-06-16
e47cc884-1795-4555-93b5-2c322e03ab43,97,Product_72,Toys,149.48,30.71,118.76999999999998,Debit Card,2025-02-11
ea2567f5-92ef-4ac8-8860-085fb5f58a55,286,Product_103,Fashion,40.84,12.11,28.730000000000004,Debit Card,2024-08-23
3eb0e9a3-3d88-4393-90a6-992a86af7e01,4139,Product_3,Sports,413.2,28.09,385.11,Credit Card,2025-02-12
8400177f-40d5-4198-8f3e-0bfe4d66ad8a,1119,Product_100,Fashion,165.45,3.77,161.67999999999998,Debit Card,2025-01-27
55c4f7e1-888b-4dd3-a96c-06dff024ca85,1133,Product_106,Beauty,104.68,13.69,90.99000000000001,PayPal,2025-01-14
db29ca63-806a-4396-9540-967209b60c7e,4001,Product_146,Toys,240.95,0.96,239.98999999999998,PayPal,2024-10-05
a06851ec-eb33-4283-93e3-e8d8ac8efaed,1236,Product_48,Home & Kitchen,150.92,14.72,136.2,PayPal,2024-11-27
516c207a-6c32-443d-8a13-6c67c6769906,413,Product_10,Books,102.09,30.49,71.60000000000001,Credit Card,2024-06-07
dd000c53-05b4-4de2-971c-0221f4f5743b,885,Product_172,Sports,111.72,29.47,82.25,Debit Card,2024-08-02
03cf3878-03cf-471a-ab46-f49639799248,4699,Product_115,Electronics,66.03,16.77,49.260000000000005,Credit Card,2024-08-29
61bf7491-f733-43d1-bca5-c18716265579,468,Product_154,Fashion,255.36,28.78,226.58,Bank Transfer,2024-07-26
a1d12aeb-4f5c-4653-8ac6-da0b3d71a7a9,373,Product_134,Sports,25.49,4.08,21.409999999999997,PayPal,2024-11-11
b4ba81ed-14fa-4208-a5bc-879e85175ccd,2933,Product_137,Electronics,146.8,5.14,141.66000000000003,Bank Transfer,2024-05-26
178719a7-0bff-4064-8d45-dfccb5dd7a09,2923,Product_83,Sports,314.28,29.95,284.33,Credit Card,2024-07-22
7ba536cb-e5b3-4ec5-8264-274fa19dae87,1527,Product_57,Beauty,383.46,27.36,356.09999999999997,Debit Card,2025-01-04
5db52fe5-3439-4549-adb1-4d87140726cc,4389,Product_170,Home & Kitchen,129.89,28.34,101.54999999999998,Credit Card,2024-04-21
d8ee4e67-7b06-43ba-8406-1cac4ad9c0fe,1470,Product_163,Toys,366.72,91.63,275.09000000000003,PayPal,2024-08-18
44876618-f1f9-40a5-899f-5ff1244193d3,4764,Product_25,Books,31.69,7.21,24.48,Debit Card,2024-03-11
bae2418b-462a-440e-808f-74611f48feef,2459,Product_43,Toys,102.5,21.62,80.88,Credit Card,2025-01-15
ddb8e425-5727-4c85-b98e-8da9777d636a,764,Product_173,Fashion,270.79,45.8,224.99,Debit Card,2024-11-03
3ec7925e-c7d2-44c6-bcbe-fc705b2ec1b9,611,Product_3,Sports,94.7,15.07,79.63,Bank Transfer,2024-12-07
